kpi,municipality_id,year,count,gender,value,municipality,municipality_type
N02902,1421,2009,1,T,12.567649,Orust,K
N02902,1421,2010,1,K,14.672544,Orust,K
N02902,1421,2010,1,M,13.366033,Orust,K
N02902,1421,2010,1,T,14.010562,Orust,K
N02902,1421,2011,1,K,12.589693,Orust,K
N02902,1421,2011,1,M,13.396226,Orust,K
N02902,1421,2011,1,T,13.00032,Orust,K
N02902,1421,2012,1,K,13.843111,Orust,K
N02902,1421,2012,1,M,14.103382,Orust,K
N02902,1421,2012,1,T,13.975357,Orust,K
N02902,1421,2013,1,K,13.542362,Orust,K
N02902,1421,2013,1,M,14.619883,Orust,K
N02902,1421,2013,1,T,14.088216,Orust,K
N02902,1421,2014,1,K,13.418746,Orust,K
N02902,1421,2014,1,M,13.254593,Orust,K
N02902,1421,2014,1,T,13.33555,Orust,K
N02902,1421,2015,1,K,14.732453,Orust,K
N02902,1421,2015,1,M,14.757412,Orust,K
N02902,1421,2015,1,T,14.745125,Orust,K
N02902,1421,2016,1,K,12.222222,Orust,K
N02902,1421,2016,1,M,14.351852,Orust,K
N02902,1421,2016,1,T,13.313008,Orust,K
N02902,1421,2017,1,K,11.764706,Orust,K
N02902,1421,2017,1,M,14.162806,Orust,K
N02902,1421,2017,1,T,12.990528,Orust,K
N02902,1421,2018,1,K,11.406578,Orust,K
N02902,1421,2018,1,M,12.935657,Orust,K
N02902,1421,2018,1,T,12.187607,Orust,K
N02902,1421,2019,1,K,10.110041,Orust,K
N02902,1421,2019,1,M,12.63369,Orust,K
N02902,1421,2019,1,T,11.389831,Orust,K
N02902,1427,2007,1,K,16.445916,Sotenäs,K
N02902,1427,2007,1,M,15.132924,Sotenäs,K
N02902,1427,2007,1,T,15.764331,Sotenäs,K
N02902,1427,2008,1,K,15.179606,Sotenäs,K
N02902,1427,2008,1,M,12.947368,Sotenäs,K
N02902,1427,2008,1,T,14.009928,Sotenäs,K
N02902,1427,2009,1,K,17.912218,Sotenäs,K
N02902,1427,2009,1,M,16.88172,Sotenäs,K
N02902,1427,2009,1,T,17.371686,Sotenäs,K
N02902,1427,2010,1,K,19.258373,Sotenäs,K
N02902,1427,2010,1,M,18.333333,Sotenäs,K
N02902,1427,2010,1,T,18.778802,Sotenäs,K
N02902,1427,2011,1,K,17.262639,Sotenäs,K
N02902,1427,2011,1,M,16.474654,Sotenäs,K
N02902,1427,2011,1,T,16.855271,Sotenäs,K
N02902,1427,2012,1,K,17.752235,Sotenäs,K
N02902,1427,2012,1,M,17.237308,Sotenäs,K
N02902,1427,2012,1,T,17.484663,Sotenäs,K
N02902,1427,2013,1,K,17.639257,Sotenäs,K
N02902,1427,2013,1,M,17.892157,Sotenäs,K
