kpi,municipality_id,year,count,gender,value,municipality,municipality_type
N15819,1461,2020,1,T,11.23595506,Mellerud,K
N15819,1462,2012,1,T,1,Lilla Edet,K
N15819,1462,2013,1,T,1,Lilla Edet,K
N15819,1462,2014,1,T,4,Lilla Edet,K
N15819,1462,2015,1,T,NA,Lilla Edet,K
N15819,1462,2016,1,T,2.65486726,Lilla Edet,K
N15819,1462,2017,1,T,16.52173913,Lilla Edet,K
N15819,1462,2018,1,T,9.4017094,Lilla Edet,K
N15819,1462,2019,1,T,7.31707317,Lilla Edet,K
N15819,1462,2020,1,T,NA,Lilla Edet,K
N15819,1463,2012,1,T,1,Mark,K
N15819,1463,2013,1,T,1,Mark,K
N15819,1463,2014,1,T,2,Mark,K
N15819,1463,2015,1,T,3.233831,Mark,K
N15819,1463,2016,1,T,2.52525253,Mark,K
N15819,1463,2017,1,T,13.03370787,Mark,K
N15819,1463,2018,1,T,7.30478589,Mark,K
N15819,1463,2019,1,T,5.13392857,Mark,K
N15819,1463,2020,1,T,4.48113208,Mark,K
N15819,1465,2012,1,T,2,Svenljunga,K
N15819,1465,2013,1,T,2,Svenljunga,K
N15819,1465,2014,1,T,4,Svenljunga,K
N15819,1465,2015,1,T,11.864407,Svenljunga,K
N15819,1465,2016,1,T,7.75862069,Svenljunga,K
N15819,1465,2017,1,T,17.93103448,Svenljunga,K
N15819,1465,2018,1,T,11.02362205,Svenljunga,K
N15819,1465,2019,1,T,12.5,Svenljunga,K
N15819,1465,2020,1,T,8.65384615,Svenljunga,K
N15819,1466,2012,1,T,3,Herrljunga,K
N15819,1466,2013,1,T,3,Herrljunga,K
N15819,1466,2014,1,T,NA,Herrljunga,K
N15819,1466,2015,1,T,NA,Herrljunga,K
N15819,1466,2016,1,T,4.59770115,Herrljunga,K
N15819,1466,2017,1,T,6.73076923,Herrljunga,K
N15819,1466,2018,1,T,9.16666667,Herrljunga,K
N15819,1466,2019,1,T,5.37634409,Herrljunga,K
N15819,1466,2020,1,T,4.12371134,Herrljunga,K
N15819,1470,2012,1,T,2,Vara,K
N15819,1470,2013,1,T,2,Vara,K
N15819,1470,2014,1,T,2,Vara,K
N15819,1470,2015,1,T,NA,Vara,K
N15819,1470,2016,1,T,5.47945206,Vara,K
N15819,1470,2017,1,T,8.02139037,Vara,K
N15819,1470,2018,1,T,7.73480663,Vara,K
N15819,1470,2019,1,T,3.66492147,Vara,K
N15819,1470,2020,1,T,2.65957447,Vara,K
N15819,1471,2012,1,T,2,Götene,K
N15819,1471,2013,1,T,2,Götene,K
N15819,1471,2014,1,T,3,Götene,K
N15819,1471,2015,1,T,7.092199,Götene,K
N15819,1471,2016,1,T,5.92592593,Götene,K
N15819,1471,2017,1,T,18.18181818,Götene,K
N15819,1471,2018,1,T,5.51724138,Götene,K
N15819,1471,2019,1,T,4.61538462,Götene,K
N15819,1471,2020,1,T,8.46153846,Götene,K
N15819,1472,2012,1,T,NA,Tibro,K
N15819,1472,2013,1,T,NA,Tibro,K
N15819,1472,2014,1,T,1,Tibro,K
N15819,1472,2015,1,T,NA,Tibro,K
N15819,1472,2016,1,T,7.75862069,Tibro,K
N15819,1472,2017,1,T,20.16806723,Tibro,K
N15819,1472,2018,1,T,11.86440678,Tibro,K
N15819,1472,2019,1,T,3.57142857,Tibro,K
N15819,1472,2020,1,T,7.40740741,Tibro,K
N15819,1473,2012,1,T,NA,Töreboda,K
N15819,1473,2013,1,T,NA,Töreboda,K
N15819,1473,2014,1,T,3,Töreboda,K
N15819,1473,2015,1,T,NA,Töreboda,K
N15819,1473,2016,1,T,13.63636364,Töreboda,K
N15819,1473,2017,1,T,20.21276596,Töreboda,K
N15819,1473,2018,1,T,22,Töreboda,K
N15819,1473,2019,1,T,16.49484536,Töreboda,K
N15819,1473,2020,1,T,7.40740741,Töreboda,K
N15819,1480,2012,1,T,4,Göteborg,K
N15819,1480,2013,1,T,4,Göteborg,K
N15819,1480,2014,1,T,5,Göteborg,K
N15819,1480,2015,1,T,6.237901,Göteborg,K
N15819,1480,2016,1,T,6.78564017,Göteborg,K
N15819,1480,2017,1,T,11.83035714,Göteborg,K
N15819,1480,2018,1,T,8.64451083,Göteborg,K
N15819,1480,2019,1,T,7.37793852,Göteborg,K
N15819,1480,2020,1,T,6.47686833,Göteborg,K
N15819,1481,2012,1,T,4,Mölndal,K
N15819,1481,2013,1,T,4,Mölndal,K
N15819,1481,2014,1,T,4,Mölndal,K
N15819,1481,2015,1,T,8.603667,Mölndal,K
N15819,1481,2016,1,T,3.9556962,Mölndal,K
N15819,1481,2017,1,T,5.25525526,Mölndal,K
N15819,1481,2018,1,T,2.95420975,Mölndal,K
N15819,1481,2019,1,T,4.8714479,Mölndal,K
N15819,1481,2020,1,T,3.75521558,Mölndal,K
N15819,1482,2012,1,T,NA,Kungälv,K
N15819,1482,2013,1,T,NA,Kungälv,K
N15819,1482,2014,1,T,1,Kungälv,K
N15819,1482,2015,1,T,NA,Kungälv,K
N15819,1482,2016,1,T,2.03160271,Kungälv,K
N15819,1482,2017,1,T,2.02020202,Kungälv,K
N15819,1482,2018,1,T,1.89873418,Kungälv,K
N15819,1482,2019,1,T,3.08880309,Kungälv,K
N15819,1482,2020,1,T,3.05206463,Kungälv,K
N15819,1484,2012,1,T,1,Lysekil,K
N15819,1484,2013,1,T,1,Lysekil,K
N15819,1484,2014,1,T,4,Lysekil,K
N15819,1484,2015,1,T,NA,Lysekil,K
N15819,1484,2016,1,T,6.20155039,Lysekil,K
N15819,1484,2017,1,T,10.84337349,Lysekil,K
N15819,1484,2018,1,T,6.89655172,Lysekil,K
N15819,1484,2019,1,T,7.89473684,Lysekil,K
N15819,1484,2020,1,T,8.17610063,Lysekil,K
N15819,1485,2012,1,T,1,Uddevalla,K
N15819,1485,2013,1,T,1,Uddevalla,K
N15819,1485,2014,1,T,1,Uddevalla,K
N15819,1485,2015,1,T,2.573529,Uddevalla,K
N15819,1485,2016,1,T,5.27240773,Uddevalla,K
N15819,1485,2017,1,T,10.36184211,Uddevalla,K
N15819,1485,2018,1,T,6.88468158,Uddevalla,K
N15819,1485,2019,1,T,6.51828299,Uddevalla,K
N15819,1485,2020,1,T,5.15151515,Uddevalla,K
N15819,1486,2012,1,T,4,Strömstad,K
N15819,1486,2013,1,T,4,Strömstad,K
N15819,1486,2014,1,T,10,Strömstad,K
N15819,1486,2015,1,T,NA,Strömstad,K
N15819,1486,2016,1,T,7.35294118,Strömstad,K
N15819,1486,2017,1,T,7.46268657,Strömstad,K
N15819,1486,2018,1,T,8.39694657,Strömstad,K
N15819,1486,2019,1,T,4.63576159,Strömstad,K
N15819,1486,2020,1,T,10.34482759,Strömstad,K
N15819,1487,2012,1,T,2,Vänersborg,K
N15819,1487,2013,1,T,2,Vänersborg,K
N15819,1487,2014,1,T,2,Vänersborg,K
N15819,1487,2015,1,T,6.097561,Vänersborg,K
N15819,1487,2016,1,T,5.41871921,Vänersborg,K
N15819,1487,2017,1,T,12.32876712,Vänersborg,K
N15819,1487,2018,1,T,13.31828442,Vänersborg,K
N15819,1487,2019,1,T,7.90598291,Vänersborg,K
N15819,1487,2020,1,T,NA,Vänersborg,K
N15819,1488,2012,1,T,6,Trollhättan,K
N15819,1488,2013,1,T,6,Trollhättan,K
N15819,1488,2014,1,T,6,Trollhättan,K
N15819,1488,2015,1,T,9.667674,Trollhättan,K
N15819,1488,2016,1,T,7.46753247,Trollhättan,K
N15819,1488,2017,1,T,10.90174966,Trollhättan,K
N15819,1488,2018,1,T,6.66666667,Trollhättan,K
N15819,1488,2019,1,T,6.99588477,Trollhättan,K
N15819,1488,2020,1,T,5.01355014,Trollhättan,K
N15819,1489,2012,1,T,3,Alingsås,K
N15819,1489,2013,1,T,3,Alingsås,K
N15819,1489,2014,1,T,2,Alingsås,K
N15819,1489,2015,1,T,6.208426,Alingsås,K
N15819,1489,2016,1,T,5.78158458,Alingsås,K
N15819,1489,2017,1,T,7.06638116,Alingsås,K
N15819,1489,2018,1,T,7.58196721,Alingsås,K
N15819,1489,2019,1,T,4.86381323,Alingsås,K
N15819,1489,2020,1,T,3.10077519,Alingsås,K
N15819,1490,2012,1,T,2,Borås,K
N15819,1490,2013,1,T,2,Borås,K
N15819,1490,2014,1,T,2,Borås,K
N15819,1490,2015,1,T,3.610108,Borås,K
N15819,1490,2016,1,T,5.43859649,Borås,K
N15819,1490,2017,1,T,7.73026316,Borås,K
N15819,1490,2018,1,T,8.36653387,Borås,K
N15819,1490,2019,1,T,6.43367752,Borås,K
N15819,1490,2020,1,T,5.36429143,Borås,K
N15819,1491,2012,1,T,7,Ulricehamn,K
N15819,1491,2013,1,T,7,Ulricehamn,K
N15819,1491,2014,1,T,4,Ulricehamn,K
N15819,1491,2015,1,T,NA,Ulricehamn,K
N15819,1491,2016,1,T,3.90070922,Ulricehamn,K
N15819,1491,2017,1,T,10.75697211,Ulricehamn,K
N15819,1491,2018,1,T,6.44067797,Ulricehamn,K
N15819,1491,2019,1,T,6.95970696,Ulricehamn,K
N15819,1491,2020,1,T,3.40909091,Ulricehamn,K
N15819,1492,2012,1,T,NA,Åmål,K
N15819,1492,2013,1,T,NA,Åmål,K
N15819,1492,2014,1,T,1,Åmål,K
N15819,1492,2015,1,T,NA,Åmål,K
N15819,1492,2016,1,T,11.72413793,Åmål,K
N15819,1492,2017,1,T,5.10948905,Åmål,K
N15819,1492,2018,1,T,11.18012422,Åmål,K
N15819,1492,2019,1,T,5.97014925,Åmål,K
N15819,1492,2020,1,T,6.49350649,Åmål,K
N15819,1493,2012,1,T,1,Mariestad,K
N15819,1493,2013,1,T,1,Mariestad,K
N15819,1493,2014,1,T,4,Mariestad,K
N15819,1493,2015,1,T,7.258065,Mariestad,K
N15819,1493,2016,1,T,4.01785714,Mariestad,K
N15819,1493,2017,1,T,11.1969112,Mariestad,K
N15819,1493,2018,1,T,4.67625899,Mariestad,K
N15819,1493,2019,1,T,6.69014085,Mariestad,K
N15819,1493,2020,1,T,NA,Mariestad,K
N15819,1494,2012,1,T,1,Lidköping,K
N15819,1494,2013,1,T,1,Lidköping,K
N15819,1494,2014,1,T,1,Lidköping,K
N15819,1494,2015,1,T,NA,Lidköping,K
N15819,1494,2016,1,T,4.22535211,Lidköping,K
N15819,1494,2017,1,T,12.03501094,Lidköping,K
N15819,1494,2018,1,T,8.15347722,Lidköping,K
N15819,1494,2019,1,T,3.05498982,Lidköping,K
N15819,1494,2020,1,T,NA,Lidköping,K
N15819,1495,2012,1,T,3,Skara,K
N15819,1495,2013,1,T,3,Skara,K
N15819,1495,2014,1,T,4,Skara,K
N15819,1495,2015,1,T,8.21256,Skara,K
N15819,1495,2016,1,T,1.71428571,Skara,K
N15819,1495,2017,1,T,9.52380952,Skara,K
N15819,1495,2018,1,T,7.96019901,Skara,K
N15819,1495,2019,1,T,4.62962963,Skara,K
N15819,1495,2020,1,T,NA,Skara,K
N15819,1496,2012,1,T,2,Skövde,K
N15819,1496,2013,1,T,2,Skövde,K
N15819,1496,2014,1,T,3,Skövde,K
N15819,1496,2015,1,T,3.903346,Skövde,K
N15819,1496,2016,1,T,5.05617978,Skövde,K
N15819,1496,2017,1,T,9.91150443,Skövde,K
N15819,1496,2018,1,T,7.17948718,Skövde,K
N15819,1496,2019,1,T,4.41426146,Skövde,K
N15819,1496,2020,1,T,NA,Skövde,K
N15819,1497,2012,1,T,1,Hjo,K
N15819,1497,2013,1,T,1,Hjo,K
N15819,1497,2014,1,T,2,Hjo,K
N15819,1497,2015,1,T,NA,Hjo,K
N15819,1497,2016,1,T,2.3255814,Hjo,K
N15819,1497,2017,1,T,4.21052632,Hjo,K
N15819,1497,2018,1,T,9.61538462,Hjo,K
N15819,1497,2019,1,T,5.2631579,Hjo,K
N15819,1497,2020,1,T,3.84615385,Hjo,K
N15819,1498,2012,1,T,1,Tidaholm,K
N15819,1498,2013,1,T,1,Tidaholm,K
N15819,1498,2014,1,T,4,Tidaholm,K
N15819,1498,2015,1,T,NA,Tidaholm,K
N15819,1498,2016,1,T,4.22535211,Tidaholm,K
N15819,1498,2017,1,T,5.79710145,Tidaholm,K
N15819,1498,2018,1,T,8.82352941,Tidaholm,K
N15819,1498,2019,1,T,3.44827586,Tidaholm,K
N15819,1498,2020,1,T,6.92307692,Tidaholm,K
N15819,1499,2012,1,T,6,Falköping,K
N15819,1499,2013,1,T,6,Falköping,K
N15819,1499,2014,1,T,7,Falköping,K
N15819,1499,2015,1,T,14.366197,Falköping,K
N15819,1499,2016,1,T,13.26259947,Falköping,K
N15819,1499,2017,1,T,12.01044386,Falköping,K
N15819,1499,2018,1,T,6.66666667,Falköping,K
N15819,1499,2019,1,T,6.30841122,Falköping,K
N15819,1499,2020,1,T,8.70712401,Falköping,K
